CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2347898.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2444000.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1352927.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1423723.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;994971.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;1020277.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;-575226.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-607542.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;-456107.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;-452634.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-129502.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-142327.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.04;Outras Receitas Operacionais;30545.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.04;Outras Receitas Operacionais;12367.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.05;Outras Despesas Operacionais;-20162.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.05;Outras Despesas Operacionais;-24948.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;419745.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;412735.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06;Resultado Financeiro;-13296.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06;Resultado Financeiro;-15851.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.01;Receitas Financeiras;127906.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.01;Receitas Financeiras;39392.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.02;Despesas Financeiras;-141202.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.02;Despesas Financeiras;-55243.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;406449.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;396884.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-54895.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-45243.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.01;Corrente;-63100.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.01;Corrente;-66553.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.02;Diferido;8205.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.02;Diferido;21310.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.09;Resultado Líquido das Operações Continuadas;351554.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.09;Resultado Líquido das Operações Continuadas;351641.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11;Lucro/Prejuízo Consolidado do Período;351554.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11;Lucro/Prejuízo Consolidado do Período;351641.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;351554.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;351641.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
07.206.816/0001-15;2010-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;20338;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;5188098.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;4458136.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-3097757.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2747416.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;2090341.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;1710720.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;-496780.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-604960.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-558413.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-490205.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.04;Outras Receitas Operacionais;26211.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.04;Outras Receitas Operacionais;-16287.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.05;Outras Despesas Operacionais;-356588.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.05;Outras Despesas Operacionais;-379213.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.06;Resultado de Equivalência Patrimonial;392010.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.06;Resultado de Equivalência Patrimonial;280745.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1593561.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1105760.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06;Resultado Financeiro;333626.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06;Resultado Financeiro;320452.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.01;Receitas Financeiras;612593.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.01;Receitas Financeiras;553508.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.02;Despesas Financeiras;-278967.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.02;Despesas Financeiras;-233056.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1927187.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1426212.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-564405.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-426019.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.01;Corrente;-522397.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.01;Corrente;-72154.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.02;Diferido;-42008.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.02;Diferido;-353865.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.09;Resultado Líquido das Operações Continuadas;1362782.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.09;Resultado Líquido das Operações Continuadas;1000193.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1362782.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1000193.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1154103.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;998588.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.02;Atribuído a Sócios Não Controladores;208679.00
07.256.507/0001-50;2010-12-31;1;ITAUSEG PARTICIPAÇÕES SA;19933;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.02;Atribuído a Sócios Não Controladores;1605.00
07.332.190/0001-93;2010-12-31;1;VICUNHA TEXTIL SA;5991;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;736562.00
07.332.190/0001-93;2010-12-31;1;VICUNHA TEXTIL SA;5991;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;965011.00
07.332.190/0001-93;2010-12-31;1;VICUNHA TEXTIL SA;5991;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-538852.00
07.332.190/0001-93;2010-12-31;1;VICUNHA TEXTIL SA;5991;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-680039.00
07.332.190/0001-93;2010-12-31;1;VICUNHA TEXTIL SA;5991;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;197710.00
